dateTime,temperature,violetPre,bluePre,greenPre,yellowPre,orangePre,redPre,violetCalibrated,blueCalibrated,greenCalibrated,yellowCalibrated,orangeCalibrated,redCalibrated
2022-03-25 19:59:44.929229,66,46986,51201,51201,51201,51201,44355,52881.52,59116.09,53862.07,48836.82,49809.99,39209.24
2022-03-25 19:59:54.956478,67,46866,51201,51201,51201,51201,44354,52746.46,59116.09,53862.07,48836.82,49809.99,39208.36
2022-03-25 20:00:04.969117,66,46711,51201,51201,51201,51201,44276,52572.01,59116.09,53862.07,48836.82,49809.99,39139.41
2022-03-25 20:00:14.996511,66,46668,51201,51201,51201,51201,44297,52523.61,59116.09,53862.07,48836.82,49809.99,39157.97
2022-03-25 20:00:25.008445,66,46521,51201,51201,51201,51201,44327,52358.17,59116.09,53862.07,48836.82,49809.99,39184.49
2022-03-25 20:00:35.036021,66,46413,51201,51201,51201,51201,44402,52236.62,59116.09,53862.07,48836.82,49809.99,39250.79
2022-03-25 20:00:45.063086,66,46319,51201,51201,51201,51201,44456,52130.82,59116.09,53862.07,48836.82,49809.99,39298.53
2022-03-25 20:00:55.075296,66,46221,51201,51201,51201,51201,44377,52020.53,59116.09,53862.07,48836.82,49809.99,39228.69
2022-03-25 20:01:05.102499,66,46297,51201,51201,51201,51201,44479,52106.06,59116.09,53862.07,48836.82,49809.99,39318.86
2022-03-25 20:01:15.114601,66,46321,51201,51201,51201,51201,44581,52133.07,59116.09,53862.07,48836.82,49809.99,39409.02
2022-03-25 20:01:25.142102,66,46412,51201,51201,51201,51201,44622,52235.49,59116.09,53862.07,48836.82,49809.99,39445.27
2022-03-25 20:01:35.154234,66,46508,51201,51201,51201,51201,44720,52343.54,59116.09,53862.07,48836.82,49809.99,39531.90
2022-03-25 20:01:45.166266,66,46562,51201,51201,51201,51201,44799,52404.31,59116.09,53862.07,48836.82,49809.99,39601.73
2022-03-25 20:01:55.193505,66,46778,51201,51201,51201,51201,44880,52647.42,59116.09,53862.07,48836.82,49809.99,39673.34
2022-03-25 20:02:05.205601,66,46891,51201,51201,51201,51201,44871,52774.59,59116.09,53862.07,48836.82,49809.99,39665.38
2022-03-25 20:02:15.232465,66,46823,51201,51201,51201,51201,44924,52698.06,59116.09,53862.07,48836.82,49809.99,39712.23
