dateTime,infraRed,red,green,blue,proximity
2022-03-25 20:10:36.421870,42801.00,12174.00,14785.00,21455.00,40
2022-03-25 20:10:48.440083,42797.00,12176.00,14789.00,21456.00,40
2022-03-25 20:11:00.457376,42788.00,12175.00,14790.00,21458.00,40
2022-03-25 20:11:12.490218,42793.00,12179.00,14796.00,21463.00,40
2022-03-25 20:11:24.507788,42798.00,12181.00,14800.00,21463.00,40
2022-03-25 20:11:36.525533,42804.00,12181.00,14804.00,21467.00,40
2022-03-25 20:11:48.543504,42809.00,12183.00,14807.00,21472.00,40
2022-03-25 20:12:00.561155,42808.00,12184.00,14810.00,21473.00,40
2022-03-25 20:12:12.578669,42816.00,12188.00,14819.00,21477.00,40
2022-03-25 20:12:24.611324,42811.00,12186.00,14816.00,21476.00,40
2022-03-25 20:12:36.628983,42811.00,12186.00,14819.00,21476.00,40
2022-03-25 20:12:48.646698,42808.00,12185.00,14823.00,21479.00,40
2022-03-25 20:13:00.664165,42814.00,12185.00,14824.00,21480.00,40
2022-03-25 20:13:12.682150,42805.00,12185.00,14826.00,21480.00,40
2022-03-25 20:13:24.714811,42797.00,12180.00,14826.00,21479.00,40
2022-03-25 20:13:36.732554,42789.00,12177.00,14825.00,21477.00,40
2022-03-25 20:13:48.750291,42778.00,12173.00,14821.00,21471.00,40
2022-03-25 20:14:00.767983,42762.00,12167.00,14819.00,21468.00,40
2022-03-25 20:14:12.786014,42749.00,12161.00,14816.00,21462.00,40
2022-03-25 20:14:24.818430,42749.00,12158.00,14816.00,21460.00,40
2022-03-25 20:14:36.836169,42734.00,12152.00,14812.00,21453.00,40
2022-03-25 20:14:48.854145,42713.00,12149.00,14810.00,21450.00,40
2022-03-25 20:15:00.871975,42702.00,12145.00,14810.00,21448.00,40
2022-03-25 20:15:12.904898,42686.00,12136.00,14804.00,21441.00,40
2022-03-25 20:15:24.922610,42676.00,12133.00,14804.00,21438.00,40
2022-03-25 20:15:36.940276,42670.00,12129.00,14802.00,21434.00,40
2022-03-25 20:15:48.957938,42653.00,12124.00,14799.00,21429.00,40
2022-03-25 20:16:00.990889,42643.00,12119.00,14797.00,21425.00,40
2022-03-25 20:16:13.008920,42621.00,12113.00,14794.00,21420.00,40
2022-03-25 20:16:25.026200,42613.00,12109.00,14791.00,21415.00,40
2022-03-25 20:16:37.043934,42594.00,12102.00,14786.00,21407.00,40
2022-03-25 20:16:49.077015,42607.00,12106.00,14794.00,21411.00,40
2022-03-25 20:17:01.095108,42588.00,12096.00,14786.00,21404.00,40
2022-03-25 20:17:13.127476,42554.00,12086.00,14778.00,21393.00,40
2022-03-25 20:17:25.145474,42535.00,12079.00,14773.00,21387.00,40
2022-03-25 20:17:37.163437,42522.00,12073.00,14770.00,21382.00,40
2022-03-25 20:17:49.180817,42517.00,12072.00,14770.00,21380.00,39
2022-03-25 20:18:01.213983,42508.00,12067.00,14768.00,21376.00,40
2022-03-25 20:18:13.231606,42500.00,12064.00,14767.00,21373.00,40
2022-03-25 20:18:25.249167,42477.00,12059.00,14764.00,21368.00,40
2022-03-25 20:18:37.266952,42469.00,12055.00,14763.00,21366.00,40
2022-03-25 20:18:49.299504,42454.00,12051.00,14761.00,21360.00,40
2022-03-25 20:19:01.317229,42435.00,12041.00,14754.00,21352.00,40
2022-03-25 20:19:13.334910,42421.00,12039.00,14751.00,21346.00,40
2022-03-25 20:19:25.352837,42417.00,12041.00,14754.00,21345.00,39
2022-03-25 20:19:37.385601,42405.00,12037.00,14753.00,21337.00,40
2022-03-25 20:19:49.403326,42390.00,12029.00,14747.00,21330.00,40
2022-03-25 20:20:01.421161,42360.00,12023.00,14743.00,21326.00,40
2022-03-25 20:20:13.454023,42343.00,12016.00,14740.00,21319.00,40
2022-03-25 20:20:25.471788,42339.00,12012.00,14738.00,21315.00,40
2022-03-25 20:20:37.489564,42324.00,12006.00,14735.00,21309.00,40
2022-03-25 20:20:49.507143,42306.00,12001.00,14733.00,21307.00,40
2022-03-25 20:21:01.524792,42291.00,11997.00,14730.00,21301.00,40
2022-03-25 20:21:13.542367,42279.00,11993.00,14730.00,21298.00,40
2022-03-25 20:21:25.575372,42267.00,11987.00,14727.00,21295.00,40
2022-03-25 20:21:37.592934,42259.00,11984.00,14726.00,21293.00,40
2022-03-25 20:21:49.610513,42249.00,11981.00,14725.00,21289.00,40
2022-03-25 20:22:01.628240,42240.00,11976.00,14724.00,21285.00,40
